0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,9.081065654754638672e-01,1.000000000000000000e+00
0.000000000000000000e+00,8.218248188495635986e-01,1.000000000000000000e+00
0.000000000000000000e+00,7.354930639266967773e-01,1.000000000000000000e+00
0.000000000000000000e+00,6.492438614368438721e-01,1.000000000000000000e+00
0.000000000000000000e+00,5.630784034729003906e-01,1.000000000000000000e+00
1.000000000000000000e+00,4.771007001399993896e-01,1.000000000000000000e+00
1.000000000000000000e+00,4.786112457513809204e-01,1.000000000000000000e+00
1.000000000000000000e+00,4.868497997522354126e-01,1.000000000000000000e+00
1.000000000000000000e+00,5.043968856334686279e-01,1.000000000000000000e+00
1.000000000000000000e+00,5.470093190670013428e-01,7.563744187355041504e-01
1.000000000000000000e+00,6.155289411544799805e-01,6.497296392917633057e-01
0.000000000000000000e+00,7.937512099742889404e-01,5.786914229393005371e-01
0.000000000000000000e+00,7.656661868095397949e-01,5.260170847177505493e-01
0.000000000000000000e+00,7.371465116739273071e-01,4.730189144611358643e-01
1.000000000000000000e+00,7.088095694780349731e-01,4.204172492027282715e-01
0.000000000000000000e+00,7.460549175739288330e-01,3.815116584300994873e-01
1.000000000000000000e+00,7.218853533267974854e-01,3.433012515306472778e-01
0.000000000000000000e+00,1.000000000000000000e+00,3.200665712356567383e-01
1.000000000000000000e+00,1.000000000000000000e+00,2.950566560029983521e-01
1.000000000000000000e+00,1.000000000000000000e+00,2.875493466854095459e-01
0.000000000000000000e+00,1.000000000000000000e+00,2.809713631868362427e-01
0.000000000000000000e+00,1.000000000000000000e+00,2.829989641904830933e-01
0.000000000000000000e+00,1.000000000000000000e+00,2.847992181777954102e-01
0.000000000000000000e+00,1.000000000000000000e+00,2.866075336933135986e-01
0.000000000000000000e+00,1.000000000000000000e+00,2.884858548641204834e-01
0.000000000000000000e+00,1.000000000000000000e+00,2.902561575174331665e-01
0.000000000000000000e+00,1.000000000000000000e+00,2.920379638671875000e-01
0.000000000000000000e+00,1.000000000000000000e+00,2.938128262758255005e-01
0.000000000000000000e+00,1.000000000000000000e+00,2.955208420753479004e-01
0.000000000000000000e+00,1.000000000000000000e+00,2.973460704088211060e-01
0.000000000000000000e+00,1.000000000000000000e+00,2.990402430295944214e-01
0.000000000000000000e+00,1.000000000000000000e+00,3.007173836231231689e-01
0.000000000000000000e+00,9.699710011482238770e-01,3.023197501897811890e-01
0.000000000000000000e+00,8.841183185577392578e-01,3.040069937705993652e-01
0.000000000000000000e+00,7.982625365257263184e-01,3.056422322988510132e-01
0.000000000000000000e+00,7.124662399291992188e-01,3.072903752326965332e-01
0.000000000000000000e+00,6.266572177410125732e-01,3.089479058980941772e-01
0.000000000000000000e+00,5.408109128475189209e-01,3.106127828359603882e-01
0.000000000000000000e+00,4.535147398710250854e-01,3.122915923595428467e-01
0.000000000000000000e+00,3.693544119596481323e-01,3.138933330774307251e-01
0.000000000000000000e+00,2.830322235822677612e-01,3.154887408018112183e-01
1.000000000000000000e+00,1.977890506386756897e-01,3.170567601919174194e-01
1.000000000000000000e+00,1.990650072693824768e-01,3.069116324186325073e-01
1.000000000000000000e+00,2.052451670169830322e-01,3.032202720642089844e-01
1.000000000000000000e+00,2.188020944595336914e-01,3.146679550409317017e-01
1.000000000000000000e+00,2.467975839972496033e-01,2.739412188529968262e-01
1.000000000000000000e+00,2.905389517545700073e-01,2.640511095523834229e-01
1.000000000000000000e+00,6.360096186399459839e-01,2.724532335996627808e-01
1.000000000000000000e+00,6.652843952178955078e-01,2.445938438177108765e-01
1.000000000000000000e+00,1.000000000000000000e+00,2.247757241129875183e-01
1.000000000000000000e+00,1.000000000000000000e+00,2.175290808081626892e-01
0.000000000000000000e+00,1.000000000000000000e+00,2.104352712631225586e-01
0.000000000000000000e+00,1.000000000000000000e+00,2.139375060796737671e-01
0.000000000000000000e+00,1.000000000000000000e+00,2.170147597789764404e-01
0.000000000000000000e+00,1.000000000000000000e+00,2.200849503278732300e-01
0.000000000000000000e+00,1.000000000000000000e+00,2.230395600199699402e-01
0.000000000000000000e+00,1.000000000000000000e+00,2.260447070002555847e-01
0.000000000000000000e+00,1.000000000000000000e+00,2.290214821696281433e-01
0.000000000000000000e+00,1.000000000000000000e+00,2.319175302982330322e-01
0.000000000000000000e+00,1.000000000000000000e+00,2.347753494977951050e-01
0.000000000000000000e+00,1.000000000000000000e+00,2.377027720212936401e-01
0.000000000000000000e+00,1.000000000000000000e+00,2.406265586614608765e-01
0.000000000000000000e+00,1.000000000000000000e+00,2.434553503990173340e-01
0.000000000000000000e+00,1.000000000000000000e+00,2.463019490242004395e-01
